date,visitor_team,visitor_score,home_team,home_score,visitor_pace,visitor_efg,visitor_tov_pct,visitor_orb_pct,visitor_ft_rate,visitor_ortg,home_pace,home_efg,home_tov_pct,home_orb_pct,home_ft_rate,home_ortg,home_win
2018-02-23,CHO,122,WAS,105,92.6,0.583,7.5,30.2,0.189,131.8,92.6,0.549,13.7,17.6,0.198,113.4,0
2018-03-18,HOU,129,MIN,120,93.7,0.654,10.5,22.9,0.346,137.6,93.7,0.581,11.0,35.9,0.233,128.0,0
2022-01-26,TOR,105,CHI,111,93.1,0.557,11.6,18.6,0.215,112.8,93.1,0.589,12.5,27.8,0.143,119.3,1
2015-11-21,WAS,97,DET,95,89.3,0.532,11.2,23.1,0.179,108.7,89.3,0.506,12.8,19.5,0.19,106.4,0
2022-02-02,BRK,101,SAC,112,92.3,0.536,12.6,23.3,0.131,109.5,92.3,0.516,9.8,33.3,0.172,121.4,1
2019-12-11,MEM,115,PHO,108,108.0,0.54,15.5,16.3,0.241,106.5,108.0,0.446,10.2,14.3,0.269,100.0,0
2021-11-24,DET,93,MIL,114,99.0,0.416,7.2,16.4,0.147,93.9,99.0,0.569,13.7,22.2,0.172,115.1,1
2019-02-07,LAL,129,BOS,128,99.3,0.629,7.1,21.3,0.072,129.9,99.3,0.574,7.2,25.0,0.213,128.9,0
2021-02-23,DET,105,ORL,93,99.0,0.523,13.6,17.4,0.148,106.1,99.0,0.455,10.9,19.6,0.148,94.0,0
2018-01-20,OKC,148,CLE,124,109.0,0.65,10.4,39.0,0.18,135.8,109.0,0.573,12.9,7.7,0.247,113.8,0
2020-02-26,MEM,112,HOU,140,104.8,0.458,10.7,38.6,0.12,106.9,104.8,0.683,15.3,25.0,0.14,133.6,1
2016-11-16,DET,102,NYK,105,90.0,0.541,10.0,19.5,0.118,113.3,90.0,0.5,8.2,37.3,0.129,116.6,1
2017-01-08,CLE,120,PHO,116,94.3,0.628,18.1,36.1,0.207,127.3,94.3,0.58,12.8,34.2,0.172,123.1,0
2019-12-04,IND,107,OKC,100,88.7,0.534,7.8,27.5,0.161,120.7,88.7,0.542,11.1,22.2,0.107,112.8,0
2019-01-21,SAC,94,BRK,123,100.7,0.473,12.5,18.5,0.065,93.3,100.7,0.572,13.7,30.8,0.222,122.1,1
2016-12-10,GSW,89,MEM,110,96.6,0.5,21.1,21.7,0.156,92.1,96.6,0.483,9.1,25.6,0.299,113.9,1
2021-03-12,IND,100,LAL,105,100.4,0.466,14.1,20.8,0.205,99.6,100.4,0.493,13.9,15.0,0.395,104.5,1
2016-05-06,CLE,121,ATL,108,94.7,0.618,15.7,45.0,0.188,127.7,94.7,0.583,13.6,14.0,0.119,114.0,0
2016-12-02,LAC,114,NOP,96,91.9,0.568,8.7,28.6,0.159,124.1,91.9,0.488,10.5,22.2,0.153,104.5,0
2016-03-10,CHI,101,SAS,109,98.9,0.517,18.6,26.2,0.14,102.1,98.9,0.505,7.3,18.8,0.161,110.2,1
2018-02-11,DAL,97,HOU,104,98.9,0.462,12.3,23.1,0.118,98.1,98.9,0.519,8.9,4.8,0.295,105.2,1
2020-02-21,NOP,128,POR,115,104.5,0.643,14.7,21.4,0.238,122.4,104.5,0.511,11.8,26.0,0.202,110.0,0
2019-12-28,IND,98,NOP,120,100.6,0.424,15.5,24.0,0.306,97.4,100.6,0.559,10.5,24.4,0.172,119.3,1
2021-01-16,ORL,115,BRK,122,102.5,0.537,10.5,19.6,0.137,112.2,102.5,0.641,17.6,12.1,0.282,119.0,1
2021-10-23,DET,82,CHI,97,100.7,0.415,17.5,22.0,0.102,81.4,100.7,0.482,11.5,6.7,0.19,96.3,1
2015-12-14,UTA,81,SAS,118,88.3,0.424,11.3,15.2,0.177,91.7,88.3,0.62,11.2,26.5,0.333,133.6,1
2022-03-21,LAL,131,CLE,120,97.6,0.628,7.3,23.1,0.138,134.3,97.6,0.605,11.3,20.0,0.186,123.0,0
2021-12-27,MEM,114,PHO,113,97.0,0.574,15.9,37.5,0.148,117.5,97.0,0.517,9.9,22.2,0.222,116.4,0
2015-12-20,SAC,104,TOR,94,96.1,0.586,14.8,12.2,0.197,108.2,96.1,0.415,10.6,26.0,0.17,97.8,0
2021-11-14,PHO,115,HOU,89,103.3,0.505,8.6,23.5,0.175,111.4,103.3,0.453,19.8,18.4,0.141,86.2,0
2017-10-23,TOR,97,SAS,101,98.2,0.488,13.4,11.9,0.238,98.8,98.2,0.472,16.7,38.3,0.178,102.8,1
2017-10-18,DEN,96,UTA,106,94.5,0.552,19.6,18.9,0.143,101.6,94.5,0.562,14.6,16.2,0.185,112.2,1
2015-11-21,PHI,91,MIA,96,94.9,0.439,14.7,21.7,0.232,95.9,94.9,0.471,15.3,21.4,0.449,101.2,1
2019-12-29,HOU,112,NOP,127,98.6,0.611,15.9,20.0,0.16,113.5,98.6,0.578,7.7,29.8,0.088,128.8,1
2019-04-02,LAL,103,OKC,119,103.3,0.571,19.2,10.8,0.083,99.7,103.3,0.525,9.8,32.7,0.118,115.2,1
2019-02-14,CHO,89,ORL,127,96.9,0.372,7.1,23.6,0.202,91.9,96.9,0.614,6.5,20.0,0.152,131.1,1
2022-03-08,NOP,111,MEM,132,102.2,0.528,12.3,24.5,0.205,108.6,102.2,0.554,9.0,31.3,0.198,129.2,1
2021-10-22,NOP,112,CHI,128,100.7,0.569,14.5,20.5,0.149,111.3,100.7,0.607,12.3,25.0,0.225,127.2,1
2019-03-24,SAC,106,LAL,111,103.4,0.442,5.8,25.4,0.135,102.5,103.4,0.535,17.3,20.9,0.235,107.3,1
2017-02-25,PHI,109,NYK,110,98.7,0.458,9.3,32.0,0.232,110.4,98.7,0.505,9.8,22.7,0.198,111.4,1
2016-12-25,CHI,100,SAS,119,92.9,0.494,12.9,30.4,0.174,107.6,92.9,0.618,12.2,31.4,0.165,128.1,1
2017-11-06,BOS,110,ATL,107,96.0,0.568,12.5,18.4,0.222,114.6,96.0,0.562,13.5,12.5,0.198,111.5,0
2021-12-03,BOS,130,UTA,137,99.5,0.593,5.6,12.5,0.242,130.7,99.5,0.722,17.3,26.5,0.247,137.7,1
2019-03-31,DAL,106,OKC,103,97.5,0.517,11.8,22.7,0.184,108.7,97.5,0.444,6.9,26.3,0.163,105.7,0
2017-02-23,CHO,108,DET,114,95.7,0.451,6.3,9.6,0.272,102.2,95.7,0.481,6.7,18.2,0.103,107.9,1
2017-04-01,SAC,123,MIN,117,100.9,0.635,15.5,18.4,0.308,121.9,100.9,0.5,8.8,23.3,0.345,116.0,0
2018-02-09,MIL,85,MIA,91,96.2,0.461,16.9,5.0,0.197,88.3,96.2,0.42,14.3,27.1,0.193,94.6,1
2017-05-02,UTA,94,GSW,106,91.2,0.518,13.0,20.0,0.11,103.1,91.2,0.53,7.1,12.2,0.232,116.3,1
2021-01-29,PHI,118,MIN,94,100.7,0.494,8.8,26.1,0.368,117.2,100.7,0.488,16.7,9.3,0.171,93.4,0
2018-01-09,MIA,90,TOR,89,91.0,0.423,11.4,40.0,0.082,98.8,91.0,0.428,4.9,13.7,0.133,97.7,0
2019-02-04,SAS,112,SAC,127,98.2,0.474,6.9,27.3,0.194,114.0,98.2,0.628,7.4,20.5,0.156,129.3,1
2019-05-05,TOR,101,PHI,96,91.0,0.526,12.9,20.0,0.276,110.9,91.0,0.476,11.4,23.9,0.22,105.4,0
2016-11-10,CHI,98,MIA,95,91.6,0.449,9.3,27.3,0.202,107.0,91.6,0.483,12.1,28.0,0.114,103.7,0
2022-01-26,DEN,124,BRK,118,101.3,0.556,11.4,27.3,0.281,122.4,101.3,0.557,10.8,14.3,0.227,116.5,0
2016-12-03,CHI,82,DAL,107,88.8,0.472,20.0,27.5,0.211,92.3,88.8,0.534,9.5,28.9,0.161,120.5,1
2022-04-28,PHO,115,NOP,109,91.9,0.653,14.4,17.2,0.227,125.2,91.9,0.554,14.9,30.8,0.205,118.6,0
2021-05-02,POR,129,BOS,119,101.2,0.629,8.5,7.9,0.259,127.4,101.2,0.596,15.8,23.3,0.146,117.5,0
2018-01-23,BOS,107,LAL,108,98.3,0.55,10.4,15.9,0.089,108.8,98.3,0.478,8.6,28.6,0.231,109.8,1
2021-05-18,CHO,117,IND,144,111.2,0.521,11.8,14.3,0.202,105.2,111.2,0.629,12.5,29.3,0.114,129.4,1
2020-02-03,ORL,112,CHO,100,88.4,0.638,9.3,20.5,0.125,126.7,88.4,0.511,11.2,34.1,0.101,113.1,0
2019-03-26,BOS,116,CLE,106,98.5,0.56,9.1,25.0,0.154,117.7,98.5,0.544,13.3,7.9,0.238,107.6,0
2021-03-13,IND,122,PHO,111,101.5,0.603,13.5,23.1,0.195,120.2,101.5,0.538,14.0,21.7,0.143,109.4,0
2015-12-08,POR,100,CLE,105,89.2,0.576,17.3,29.4,0.114,112.2,89.2,0.563,8.4,18.8,0.203,117.8,1
2022-04-10,SAC,116,PHO,109,98.9,0.618,13.6,5.9,0.289,117.3,98.9,0.476,8.4,32.1,0.107,110.2,0
2017-01-22,PHO,115,TOR,103,97.3,0.563,14.1,20.0,0.329,118.2,97.3,0.44,8.4,15.6,0.361,105.9,0
2022-03-23,PHI,126,LAL,121,101.8,0.571,6.3,19.0,0.242,123.8,101.8,0.572,10.3,23.9,0.103,118.9,0
2022-04-05,POR,94,OKC,98,93.5,0.488,15.9,22.7,0.157,100.6,93.5,0.537,15.0,30.2,0.136,104.8,1
2015-12-20,NOP,130,DEN,125,94.4,0.635,9.5,21.2,0.397,137.7,94.4,0.557,4.5,31.0,0.188,132.4,0
2020-01-15,ORL,119,LAL,118,103.5,0.511,10.9,27.1,0.245,115.0,103.5,0.572,13.6,27.1,0.072,114.0,0
2016-04-16,IND,100,TOR,90,92.4,0.5,12.4,22.0,0.266,108.2,92.4,0.405,16.6,40.8,0.329,97.4,0
2021-04-18,SAC,121,DAL,107,95.2,0.556,5.7,23.8,0.247,127.2,95.2,0.54,12.8,23.8,0.149,112.4,0
2017-01-17,MIN,114,SAS,122,99.3,0.534,16.5,17.6,0.493,114.8,99.3,0.56,6.6,15.4,0.333,122.8,1
2017-01-30,CLE,97,DAL,104,92.8,0.547,16.8,16.2,0.2,104.5,92.8,0.506,8.7,20.0,0.198,112.1,1
2019-11-07,BOS,108,CHO,87,103.1,0.484,10.4,21.6,0.194,104.8,103.1,0.419,17.4,18.0,0.174,84.4,0
2015-11-27,MIA,97,NYK,78,90.7,0.48,12.0,20.0,0.316,107.0,90.7,0.394,9.8,17.1,0.129,86.0,0
2018-10-17,DAL,100,PHO,121,92.6,0.489,8.5,20.8,0.159,108.0,92.6,0.66,11.1,17.6,0.173,130.6,1
2018-02-09,LAC,108,DET,95,93.2,0.516,8.4,29.8,0.154,115.9,93.2,0.466,8.6,14.0,0.148,101.9,0
2017-01-08,ORL,95,LAL,111,102.0,0.417,14.9,30.5,0.222,93.1,102.0,0.529,11.8,14.3,0.218,108.8,1
2019-12-21,UTA,114,CHO,107,95.2,0.633,20.0,24.2,0.253,119.7,95.2,0.529,12.9,24.4,0.2,112.4,0
2019-11-12,BRK,114,UTA,119,104.1,0.517,13.7,22.2,0.233,109.5,104.1,0.5,9.3,25.0,0.293,114.3,1
2021-10-22,TOR,115,BOS,83,97.6,0.47,9.1,39.6,0.21,117.8,97.6,0.457,22.4,20.4,0.098,85.0,0
2019-11-29,LAC,97,SAS,107,99.1,0.457,12.5,18.4,0.141,97.9,99.1,0.505,8.3,17.0,0.14,108.0,1
2020-01-24,MIL,116,CHO,103,100.2,0.563,13.3,27.9,0.207,115.8,100.2,0.453,11.6,16.3,0.291,102.8,0
2016-01-09,GSW,128,SAC,116,103.2,0.672,16.1,25.0,0.126,124.0,103.2,0.511,8.7,15.2,0.239,112.4,0
2019-03-03,MIN,121,WAS,135,103.7,0.545,10.1,27.9,0.131,116.7,103.7,0.556,6.7,30.6,0.265,130.2,1
2021-04-11,ATL,105,CHO,101,91.6,0.554,10.8,17.9,0.143,114.6,91.6,0.556,12.2,15.0,0.15,110.2,0
2020-03-02,POR,130,ORL,107,98.0,0.648,10.4,17.6,0.182,132.7,98.0,0.458,5.4,20.4,0.198,109.2,0
2019-01-12,DET,109,LAC,104,95.3,0.529,14.5,30.4,0.224,114.3,95.3,0.547,16.4,15.0,0.311,109.1,0
2021-01-15,LAC,138,SAC,100,94.2,0.685,8.4,34.3,0.18,146.5,94.2,0.518,13.1,20.5,0.141,106.2,0
2020-12-27,PHO,116,SAC,100,97.9,0.564,8.3,18.2,0.106,118.5,97.9,0.539,14.7,7.7,0.237,102.2,0
2018-12-20,DAL,121,LAC,125,97.2,0.522,9.4,35.6,0.272,124.5,97.2,0.602,11.0,27.5,0.301,128.6,1
2018-01-12,UTA,88,CHO,99,93.0,0.442,13.8,17.4,0.26,94.7,93.0,0.468,11.4,17.8,0.333,106.5,1
2021-03-01,CHO,111,POR,123,96.4,0.574,14.4,26.8,0.114,115.1,96.4,0.674,14.2,23.5,0.081,127.6,1
2018-03-16,BRK,116,PHI,120,96.5,0.534,10.6,27.5,0.236,120.2,96.5,0.516,4.5,26.5,0.232,124.3,1
2019-02-06,NOP,125,CHI,120,94.6,0.618,10.1,34.1,0.235,132.1,94.6,0.582,7.5,22.0,0.154,126.9,0
2021-03-18,ORL,93,NYK,94,90.7,0.488,10.1,17.4,0.159,102.6,90.7,0.512,7.2,10.9,0.07,103.7,1
2016-03-11,POR,112,GSW,128,95.3,0.541,7.7,14.9,0.221,117.6,95.3,0.551,7.0,33.3,0.337,134.4,1
2021-01-24,OKC,100,LAC,108,98.1,0.479,9.0,24.0,0.095,102.0,98.1,0.522,9.2,17.0,0.13,110.1,1
2020-12-26,PHO,103,SAC,106,101.3,0.474,9.6,19.6,0.102,101.6,101.3,0.483,15.2,33.3,0.267,104.6,1
2017-01-05,CHO,114,DET,115,99.7,0.462,4.5,16.7,0.33,114.4,99.7,0.454,5.9,28.1,0.278,115.4,1
2016-03-05,DET,89,NYK,102,89.3,0.424,8.4,26.4,0.12,99.7,89.3,0.557,10.3,22.2,0.177,114.2,1
2017-12-20,IND,105,ATL,95,89.0,0.53,9.1,20.0,0.22,117.9,89.0,0.481,12.6,27.5,0.21,106.7,0
2019-03-30,SAC,108,HOU,119,94.5,0.527,10.7,33.3,0.096,114.3,94.5,0.572,8.7,15.4,0.289,125.9,1
2018-01-13,OKC,101,CHO,91,95.2,0.443,7.8,31.7,0.155,106.1,95.2,0.452,13.1,19.1,0.193,95.6,0
2015-12-07,WAS,114,MIA,103,92.2,0.549,9.1,28.6,0.141,123.6,92.2,0.63,16.9,13.8,0.232,111.7,0
2018-02-11,MEM,92,OKC,110,92.8,0.427,15.5,29.3,0.268,99.2,92.8,0.545,8.7,20.5,0.338,118.6,1
2022-03-04,ATL,117,WAS,114,93.3,0.489,3.6,27.7,0.308,125.4,93.3,0.624,13.6,21.2,0.094,122.1,0
2022-03-30,NOP,117,POR,107,96.0,0.551,12.8,30.0,0.397,121.9,96.0,0.541,17.7,31.7,0.176,111.5,0
2017-12-23,BRK,119,IND,123,89.1,0.51,8.4,34.6,0.194,120.9,89.1,0.578,7.4,17.5,0.211,125.0,1
2022-03-06,PHO,122,MIL,132,98.5,0.613,10.1,15.0,0.086,123.9,98.5,0.626,12.3,40.0,0.264,134.0,1
2016-11-09,TOR,112,OKC,102,93.3,0.584,10.6,20.0,0.181,120.0,93.3,0.5,17.8,28.2,0.378,109.3,0
2018-03-25,BOS,104,SAC,93,91.0,0.639,15.9,10.0,0.167,114.3,91.0,0.506,13.9,17.9,0.122,102.2,0
2022-03-28,CHI,104,NYK,109,96.3,0.468,11.4,15.4,0.38,108.0,96.3,0.494,5.4,24.1,0.236,113.2,1
2019-01-11,ATL,123,PHI,121,98.1,0.63,18.4,44.1,0.259,125.4,98.1,0.58,13.2,27.5,0.23,123.3,0
2018-04-24,MIA,91,PHI,104,97.9,0.443,10.1,18.5,0.148,92.9,97.9,0.463,13.4,23.1,0.358,106.2,1
2021-11-14,BRK,120,OKC,96,96.0,0.61,12.5,17.1,0.244,125.0,96.0,0.478,12.9,21.3,0.111,100.0,0
2017-01-16,CLE,91,GSW,126,104.5,0.403,13.1,13.0,0.227,87.1,104.5,0.588,13.6,28.2,0.209,120.6,1
2021-01-17,NYK,105,BOS,75,95.0,0.55,15.2,25.6,0.213,110.5,95.0,0.339,14.9,24.6,0.214,79.0,0
2017-01-02,ORL,115,NYK,103,93.2,0.577,11.0,30.2,0.11,123.4,93.2,0.518,16.1,38.1,0.205,110.5,0
2019-03-28,DAL,99,MIA,105,100.0,0.478,11.6,18.2,0.12,99.0,100.0,0.478,9.0,20.0,0.225,105.0,1
2018-04-06,CHO,137,ORL,100,94.5,0.657,8.5,27.3,0.279,145.0,94.5,0.495,7.4,22.6,0.074,105.9,0
2016-10-27,WAS,99,ATL,114,103.4,0.457,15.7,24.0,0.138,95.7,103.4,0.568,18.0,33.3,0.159,110.2,1
2020-01-31,DEN,127,MIL,115,108.9,0.59,10.3,15.2,0.09,116.7,108.9,0.516,10.9,14.0,0.179,105.6,0
2021-11-15,MIA,103,OKC,90,95.8,0.561,16.2,19.5,0.134,107.5,95.8,0.5,18.6,19.6,0.084,94.0,0
2018-02-04,CHO,115,PHO,110,99.4,0.469,6.9,26.0,0.26,115.7,99.4,0.63,18.7,6.3,0.169,110.7,0
2017-10-30,MIN,125,MIA,122,99.8,0.511,13.1,22.2,0.352,113.4,99.8,0.565,18.8,33.3,0.183,110.7,0
2021-12-01,MIN,107,WAS,115,96.4,0.483,10.8,24.0,0.25,110.9,96.4,0.549,11.5,34.1,0.165,119.2,1
2018-10-26,CHI,106,CHO,135,97.4,0.529,12.1,17.0,0.188,108.9,97.4,0.645,9.1,29.7,0.161,138.7,1
2022-02-01,ORL,115,CHI,126,100.8,0.57,8.4,7.3,0.097,114.1,100.8,0.572,8.1,25.0,0.256,125.0,1
2015-12-06,LAL,91,DET,111,99.2,0.431,13.9,15.4,0.275,91.7,99.2,0.489,13.3,35.4,0.215,111.9,1
2016-12-28,SAC,89,POR,102,92.4,0.449,11.0,13.0,0.228,96.3,92.4,0.554,15.2,13.2,0.27,110.4,1
2021-11-03,POR,104,CLE,107,93.7,0.517,8.5,20.8,0.122,111.0,93.7,0.628,17.2,14.7,0.189,114.2,1
2019-03-28,ORL,98,DET,115,92.7,0.436,10.5,31.3,0.17,105.7,92.7,0.634,10.8,26.3,0.07,124.0,1
2017-05-03,HOU,96,SAS,121,87.2,0.512,10.9,22.0,0.133,110.1,87.2,0.59,6.7,41.0,0.18,138.8,1
2020-02-27,SAC,108,OKC,112,94.5,0.516,13.4,30.8,0.154,114.3,94.5,0.542,8.5,23.3,0.25,118.5,1
2018-04-15,MIL,107,BOS,113,96.5,0.53,17.6,12.8,0.229,100.5,96.5,0.473,12.4,22.9,0.255,106.1,1
2018-12-08,SAC,97,IND,107,96.5,0.472,11.9,24.5,0.133,100.5,96.5,0.478,12.9,32.6,0.207,110.9,1
2021-01-04,CLE,83,ORL,103,91.5,0.447,13.4,20.0,0.082,90.7,91.5,0.517,16.9,40.9,0.136,112.6,1
2018-12-22,TOR,101,PHI,126,107.2,0.442,12.7,14.0,0.179,94.2,107.2,0.588,9.9,10.8,0.306,117.5,1
2019-11-22,LAL,130,OKC,127,103.7,0.608,13.0,26.2,0.261,125.3,103.7,0.586,9.8,15.0,0.194,122.4,0
2020-12-25,BRK,123,BOS,95,95.2,0.638,14.3,25.0,0.342,129.2,95.2,0.418,12.4,37.0,0.133,99.8,0
2021-01-27,LAL,106,PHI,107,98.5,0.523,10.2,16.2,0.186,107.7,98.5,0.535,10.2,18.4,0.188,108.7,1
2021-07-06,MIL,105,PHO,118,98.9,0.545,12.0,19.6,0.102,106.1,98.9,0.528,8.3,13.6,0.284,119.3,1
2019-02-06,DEN,130,BRK,135,108.7,0.571,10.7,25.5,0.172,119.6,108.7,0.617,11.1,12.2,0.267,124.2,1
2019-01-21,MIA,99,BOS,107,98.8,0.483,16.8,26.3,0.186,100.2,98.8,0.563,17.2,22.2,0.103,108.3,1
2016-03-03,PHO,92,MIA,108,95.9,0.433,8.7,12.8,0.256,95.9,95.9,0.536,11.3,17.9,0.229,112.6,1
2020-03-09,CHO,138,ATL,143,88.6,0.563,2.6,16.3,0.202,128.8,88.6,0.661,12.2,30.8,0.167,133.5,1
2018-02-07,MIN,138,CLE,140,94.9,0.683,10.1,10.5,0.118,131.7,94.9,0.71,13.3,18.4,0.17,133.6,1
2021-05-03,PHI,106,CHI,94,93.1,0.607,16.0,20.0,0.2,113.9,93.1,0.477,13.9,24.5,0.126,101.0,0
2018-01-31,CHI,108,POR,124,100.3,0.48,5.2,21.8,0.131,107.7,100.3,0.652,15.8,17.2,0.207,123.6,1
2017-11-11,LAL,90,MIL,98,99.2,0.459,18.9,19.5,0.297,90.7,99.2,0.447,11.1,18.4,0.259,98.8,1
2017-03-26,POR,97,LAL,81,98.0,0.472,11.8,22.6,0.146,98.9,98.0,0.423,9.9,2.0,0.119,82.6,0
2019-03-30,PHI,118,MIN,109,98.4,0.548,9.6,31.9,0.16,119.9,98.4,0.517,8.5,9.1,0.233,110.8,0
2017-11-13,SAC,92,WAS,110,89.7,0.476,9.8,20.0,0.143,102.5,89.7,0.576,10.8,28.6,0.128,122.6,1
2020-12-25,LAC,121,DEN,108,92.8,0.682,17.6,29.0,0.27,130.3,92.8,0.525,12.1,25.6,0.284,116.3,0
2018-01-08,TOR,114,BRK,113,104.0,0.475,11.9,15.4,0.178,99.3,104.0,0.45,12.5,20.4,0.23,98.5,0
2019-02-09,ORL,103,MIL,83,98.4,0.521,11.0,18.8,0.053,104.6,98.4,0.358,8.9,20.0,0.158,84.3,0
2016-01-21,SAS,117,PHO,89,93.2,0.541,7.5,22.7,0.279,125.5,93.2,0.432,12.5,21.4,0.235,95.5,0
2019-01-21,NOP,105,MEM,85,95.0,0.588,18.2,21.9,0.243,110.6,95.0,0.426,10.3,18.9,0.114,89.5,0
2022-01-12,HOU,128,SAS,124,106.6,0.646,12.7,10.5,0.268,120.0,106.6,0.52,7.5,17.0,0.212,116.3,0
2022-02-26,SAS,129,MIA,133,105.0,0.633,16.9,30.0,0.167,122.9,105.0,0.639,9.9,10.5,0.325,126.7,1
2019-11-06,WAS,106,IND,121,100.5,0.458,13.4,31.4,0.2,105.4,100.5,0.532,11.0,28.9,0.223,120.4,1
2021-01-29,BRK,147,OKC,125,105.5,0.665,9.3,25.0,0.14,139.3,105.5,0.558,10.6,13.0,0.337,118.4,0
2019-02-26,ORL,103,NYK,108,98.1,0.5,14.1,24.5,0.157,105.0,98.1,0.466,8.8,28.6,0.281,110.1,1
2019-01-08,IND,123,CLE,115,94.4,0.593,5.7,18.2,0.165,130.3,94.4,0.625,15.7,23.5,0.263,121.8,0
2017-03-03,BRK,97,UTA,112,97.9,0.444,10.8,18.4,0.202,99.1,97.9,0.595,12.8,13.2,0.324,114.5,1
2020-02-03,DAL,112,IND,103,93.8,0.523,11.1,27.3,0.256,119.4,93.8,0.495,3.8,17.0,0.083,109.8,0
2018-12-12,POR,83,MEM,92,98.2,0.402,13.0,8.7,0.149,84.5,98.2,0.463,11.5,18.4,0.195,93.7,1
2017-01-23,SAS,112,BRK,86,96.1,0.521,7.3,28.3,0.137,116.5,96.1,0.426,15.2,11.9,0.21,89.5,0
2021-10-23,DAL,103,TOR,95,93.2,0.495,8.3,25.5,0.143,110.5,93.2,0.465,11.2,22.9,0.188,101.9,0
2016-11-25,WAS,94,ORL,91,93.1,0.489,10.6,16.7,0.091,101.0,93.1,0.481,17.6,31.8,0.175,97.8,0
2016-02-22,LAL,101,MIL,108,97.5,0.447,15.2,22.9,0.434,103.6,97.5,0.541,7.6,16.7,0.174,110.8,1
2017-04-17,IND,111,CLE,117,95.5,0.56,12.1,23.1,0.202,116.2,95.5,0.638,17.3,22.6,0.263,122.5,1
2021-02-09,ORL,97,POR,106,96.1,0.483,9.3,18.2,0.136,100.9,96.1,0.489,7.5,17.3,0.2,110.2,1
2022-04-05,WAS,132,MIN,114,104.7,0.619,8.5,22.0,0.069,126.0,104.7,0.527,8.1,12.2,0.198,108.8,0
2018-03-27,DEN,110,TOR,114,92.9,0.545,10.4,26.3,0.146,118.4,92.9,0.582,8.6,23.1,0.076,122.7,1
2016-11-07,UTA,109,PHI,84,93.1,0.571,9.6,23.3,0.141,117.0,93.1,0.448,17.2,20.5,0.195,90.2,0
2017-02-05,LAC,102,BOS,107,97.6,0.476,11.9,18.2,0.262,104.5,97.6,0.511,10.2,19.1,0.193,109.6,1
2017-12-13,TOR,115,PHO,109,98.1,0.484,5.4,20.5,0.283,117.3,98.1,0.494,10.1,21.3,0.325,111.2,0
2018-03-13,ORL,72,SAS,108,93.7,0.384,18.9,19.6,0.11,76.8,93.7,0.53,11.3,25.6,0.226,115.2,1
2021-01-04,IND,118,NOP,116,98.2,0.586,12.4,10.9,0.097,108.9,98.2,0.48,13.9,30.2,0.188,107.0,0
2021-01-17,UTA,109,DEN,105,89.6,0.612,12.8,19.4,0.211,121.7,89.6,0.47,7.8,44.2,0.11,117.2,0
2021-10-31,SAC,99,DAL,105,95.9,0.432,10.3,32.7,0.167,103.2,95.9,0.511,8.3,20.4,0.144,109.5,1
2016-01-23,CHI,96,CLE,83,86.8,0.477,7.0,28.9,0.149,110.6,86.8,0.394,3.7,28.6,0.096,95.6,0
2015-12-21,BRK,105,CHI,102,96.1,0.495,12.3,33.3,0.128,109.2,96.1,0.5,11.4,29.4,0.074,106.1,0
2022-02-26,BOS,113,DET,104,95.2,0.534,9.3,24.4,0.216,118.8,95.2,0.489,12.6,27.0,0.218,109.3,0
2018-03-28,BOS,97,UTA,94,91.6,0.519,15.4,25.0,0.19,105.8,91.6,0.47,14.9,27.9,0.207,102.6,0
2020-08-11,PHO,130,PHI,117,92.3,0.618,6.7,32.4,0.225,140.9,92.3,0.575,7.5,25.0,0.108,126.8,0
2016-01-19,MIN,99,NOP,114,92.6,0.493,15.1,30.0,0.316,106.9,92.6,0.566,13.9,30.8,0.241,123.1,1
2022-05-07,MEM,112,GSW,142,102.6,0.522,9.0,17.1,0.174,109.1,102.6,0.724,14.5,14.8,0.224,138.4,1
2021-01-16,PHI,104,MEM,106,103.2,0.482,18.3,31.9,0.274,100.7,103.2,0.475,9.3,22.4,0.121,102.7,1
2021-05-23,ATL,107,NYK,105,94.2,0.533,5.9,16.3,0.122,113.6,94.2,0.5,9.9,27.1,0.117,111.5,0
2016-03-24,CLE,95,BRK,104,94.0,0.494,13.1,23.4,0.079,101.1,94.0,0.506,8.5,22.7,0.157,110.6,1
2018-04-14,WAS,106,TOR,114,97.6,0.523,12.2,15.4,0.186,108.6,97.6,0.636,16.5,14.7,0.208,116.8,1
2020-03-10,ORL,120,MEM,115,102.4,0.543,12.9,27.3,0.217,117.2,102.4,0.572,17.7,19.4,0.368,112.3,0
2016-06-10,GSW,108,CLE,97,84.3,0.512,7.8,36.8,0.309,128.2,84.3,0.506,10.6,35.6,0.185,115.1,0
2017-03-25,WAS,127,CLE,115,92.9,0.646,10.5,34.4,0.256,136.8,92.9,0.566,12.1,27.5,0.253,123.9,0
2016-12-10,MIA,100,CHI,105,94.1,0.489,10.8,28.6,0.121,106.3,94.1,0.458,10.1,29.3,0.333,111.6,1
2019-01-14,CHO,108,SAS,93,94.2,0.538,6.7,19.5,0.098,114.6,94.2,0.506,12.1,7.5,0.122,98.7,0
2018-01-08,HOU,116,CHI,107,100.0,0.57,14.2,24.4,0.209,116.0,100.0,0.535,10.5,7.0,0.174,107.0,0
2020-03-03,MIN,139,NOP,134,110.4,0.629,13.1,24.4,0.175,125.9,110.4,0.59,11.8,28.9,0.16,121.4,0
